Timestamp,Source MAC,Destination MAC,Packet Length,Source IP,Destination IP,Protocol,Source Port,Destination Port,TTL,Window Size,Checksum
1729949762.829230,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,66,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64240.0,54396.0
1729949762.832973,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64240.0,61150.0
1729949762.833257,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,482,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64240.0,46884.0
1729949762.856425,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64003.0,60722.0
1729949762.860564,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,63304.0,60722.0
1729949762.866758,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64620.0,58901.0
1729949762.874279,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64614.0,58901.0
1729949762.881990,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64395.0,58901.0
1729949762.885683,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,63375.0,58901.0
1729949762.889258,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,63370.0,58901.0
1729949762.890242,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64620.0,57046.0
1729949762.897545,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64102.0,57046.0
1729949762.903745,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64097.0,57046.0
1729949762.907370,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,63543.0,57046.0
1729949762.915042,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64620.0,55431.0
1729949762.922505,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64614.0,55431.0
1729949762.923235,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64419.0,55431.0
1729949762.928437,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64414.0,55431.0
1729949762.928874,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64414.0,55430.0
1729949762.929272,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63445.0,80.0,128.0,64414.0,55429.0
1729949763.831344,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,66,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64240.0,40890.0
1729949763.834954,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64240.0,25065.0
1729949763.834955,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,372,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64240.0,15250.0
1729949763.857954,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64003.0,24747.0
1729949763.863897,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,63406.0,24747.0
1729949763.871356,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64620.0,23078.0
1729949763.875087,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64615.0,23078.0
1729949763.876195,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64613.0,23077.0
1729949763.879752,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63444.0,80.0,128.0,64613.0,23076.0
1729949766.227914,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,66,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64240.0,43942.0
1729949766.231194,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64240.0,65093.0
1729949766.231784,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,356,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64240.0,44263.0
1729949766.263978,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64003.0,64791.0
1729949766.267808,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,63406.0,64791.0
1729949766.278904,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64620.0,63120.0
1729949766.283245,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64615.0,63119.0
1729949766.283531,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,54,192.168.1.132,192.168.1.110,6.0,63446.0,80.0,128.0,64615.0,63118.0
1729949768.637915,3c:f8:62:d4:99:eb,40:4c:ca:f9:83:fc,66,192.168.1.132,192.168.1.110,6.0,63447.0,80.0,128.0,64240.0,43883.0
