Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2022-10-08 02:30:28.744586,0.000617000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.745025,0.000439000,0x0018,31,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.758531,0.013506000,0x0014,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.790299,0.031768000,0x0010,4344,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.790611,0.000312000,0x0010,2896,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.790968,0.000357000,0x0010,1448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.790969,0.000001000,0x0019,293,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.851279,0.060310000,0x0004,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.897355,0.046076000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.899109,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.926426,0.210067000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:28.973767,0.047341000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.013243,0.114134000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.051786,0.078019000,0x0018,517,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.059319,0.046076000,0x0052,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.123359,0.000000000,0x00c2,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.240116,0.188330000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.240208,0.000092000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.240365,0.000157000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.252803,0.012438000,0x0018,126,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2022-10-08 02:30:29.284755,0.031952000,0x0010,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
