Timestamp,TCP Time Delta,TCP Flags,TCP Segment Length,MQTT Message,MQTT DUP Flag,MQTT Message Length,MQTT Header Flags,MQTT Message ID,MQTT QoS,MQTT ConnAck Flags
2024-10-14 13:39:51.884586,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.885287,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.886280,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.886797,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.887309,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.887791,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.888282,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.912339,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.916008,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.916805,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.920261,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.921188,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.922272,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.922813,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.923317,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.923803,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.924294,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.924775,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.925261,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.925741,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.926679,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.927177,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.927660,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.928161,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.928646,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.929141,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.929626,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.930425,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.930919,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.931399,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.931916,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.932480,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.933400,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.936720,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.937274,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.938073,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.939197,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.939896,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.940426,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.940984,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.943210,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.943773,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.944267,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.944851,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.945577,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.947976,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
2024-10-14 13:39:51.948626,0.000000000,0x0002,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
