Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance
18.4,17,62.6,14.473578144755658,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0694539070129394,10,1158.0555555555557
28.0,6,110.6,50.2129045233831,0.2,0.1,0.0,0.4,1.0,0.0,0.0,10,1,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,705,59,96,70.5,12.020815280171307,70.5,0.0200253963470459,10,144.5
18.8,6,136.2,17.507678359590166,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,835,54,181,83.5,37.66297917053296,83.5,0.0574007034301757,10,1418.5
24.0,6,68.2,75.18182861076058,0.1,0.2,0.0,0.1,0.5,0.0,0.0,5,2,1,0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,756,66,102,75.6,11.654279137819817,75.6,0.0163179874420166,10,135.8222222222222
18.4,17,69.6,16.085321961162553,0.1,0.1,0.0,0.1,0.3,0.0,0.0,3,1,1,0,0.3,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,891,66,181,89.1,34.3072716619799,89.1,0.0710274934768676,10,1176.9888888888888
28.0,6,73.8,13.104820655999646,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,819,66,181,81.9,35.61663157072051,81.9,0.0768163204193115,10,1268.5444444444447
25.2,6,66.8,58.20175980262236,0.0,0.2,0.0,0.2,0.5,0.0,0.0,5,2,0,0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,772,66,102,77.2,10.799176923368847,77.2,0.0211035966873168,10,116.62222222222223
18.4,6,56.8,13.970307421079646,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,767,42,181,76.7,39.35042001752403,76.7,0.073626685142517,10,1548.4555555555555
26.4,6,73.8,35.03744073137236,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0285945177078247,10,145.0666666666667
18.4,17,62.6,16.519446555941094,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0632982969284057,10,1158.0555555555557
28.0,6,92.9,12.208000638006624,0.2,0.1,0.0,0.3,0.9,0.0,0.0,9,1,2,0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,907,58,190,90.7,50.2129907936626,90.7,0.083046293258667,10,2521.344444444445
20.4,6,87.3,67.85779693319226,0.0,0.2,0.0,0.1,0.4,0.0,0.0,4,2,0,0,0.2,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,768,54,102,76.8,13.73398056727263,76.8,0.0147846937179565,10,188.6222222222222
18.4,6,56.8,13.366855342163827,0.2,0.0,0.0,0.1,0.5,0.0,0.0,5,0,2,0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,767,42,181,76.7,39.35042001752403,76.7,0.0755648136138916,10,1548.4555555555555
26.4,6,73.8,44.03482635640847,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0227620840072631,10,145.0666666666667
18.4,17,62.6,14.851273190154398,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0679984092712402,10,1158.0555555555557
25.6,6,75.2,11.779949417855974,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,823,66,181,82.3,35.49037428186221,82.3,0.0850418090820312,10,1259.5666666666666
26.4,6,73.8,42.58111805403978,0.2,0.2,0.0,0.1,0.6,0.0,0.0,6,2,2,0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,748,66,102,74.8,12.044362443345298,74.8,0.0235395908355712,10,145.0666666666667
18.4,17,62.6,14.7388920768911,0.0,0.1,0.0,0.2,0.3,0.0,0.0,3,1,0,0,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,895,66,181,89.5,34.03021533219494,89.5,0.0683964967727661,10,1158.0555555555557
29.2,6,86.4,12.857881656590688,0.4,0.1,0.0,0.0,0.8,0.0,0.0,8,1,4,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,712,66,90,71.2,8.011103405759894,71.2,0.0781391143798828,10,64.17777777777776
23.2,6,68.2,173.06161520719263,0.1,0.1,0.0,0.2,0.5,0.0,0.0,5,1,1,0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,863,66,181,86.3,35.25163510786099,86.3,0.0067026853561401,10,1242.6777777777777
24.4,6,80.7,13.947817527617604,0.2,0.1,0.1,0.0,0.6,0.0,0.0,6,1,2,1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,696,54,90,69.6,9.323804659758448,69.6,0.0719017028808593,10,86.93333333333334
26.4,6,68.2,79.7823928417897,0.1,0.2,0.0,0.2,0.6,0.0,0.0,6,2,1,0,0.4,0.0,0.3,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,863,66,181,86.3,35.251635107861,86.3,0.0125905036926269,10,1242.677777777778
18.8,6,81.0,15.421556331847544,0.1,0.0,0.0,0.4,0.6,0.0,0.0,6,0,1,0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,817,56,181,81.7,36.83612357455654,81.7,0.0748102903366088,10,1356.9
